index,name,hof,Age,Tm,MVP,AS,GG,ROY,Awards,Pos,Year,Lg,G,PA,AB,R,H,doubles,triples,HR,RBI,SB,CS,BB,SO,TB,HBP,SF,IBB,BA,OBP,SLG,OPS,OPS_plus,AVG,singles
32011,Chuck Dressen,no,38,"CIN, CIN, CIN, CIN, CIN, CIN, CIN, NYG",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan","5H/479, *5/H76, *5/6H, *5, 5/4H, H5/4, /5H, 5/H",1925-1933,"NL, NL, NL, NL, NL, NL, NL, NL",646,2535,2215,313,603,123,29,11,221,30,24,219,118,817,18,0,0,0.233375,0.3425774877650897,0.3688487584650113,0.7114262462301011,58.375,0.27223476297968396,440
34790,Chuck Essegian,no,31,"PHI, TOT, STL, LAD, LAD, TOT, BAL, KCA, CLE, CLE, KCA",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","7/H8, H7/9, /7H, H/97, H7/9, H879, /H, /H7, H879, 7H/89, 7H",1958-1963,"NL, NL, NL, NL, NL, AL, AL, AL, AL, AL, AL",510,1419,1276,173,331,61,6,60,196,0,0,113,292,584,10,12,5,0.2364545454545454,0.32175761871013464,0.45768025078369906,0.7794378694938338,83.36363636363636,0.25940438871473354,204
43506,Chuck Goggin,no,28,"PIT, TOT, PIT, ATL, BOS",0,0,0,0,"nan, nan, nan, nan, nan","/H4, H4/7629, /2, H4/7629, /4",1972-1974,"NL, NL, NL, NL, AL",137,211,190,38,56,10,0,0,14,0,2,19,40,66,0,2,0,0.3743999999999999,0.35545023696682465,0.3473684210526316,0.7028186580194562,126.6,0.29473684210526313,46
49431,Chuck Harmon,no,33,"CIN, CIN, TOT, CIN, STL, TOT, STL, PHI",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan","5H/3, 5H7/38, H/98375, /H9387, H/98735, H7/9538, /9H8, H7/5389",1954-1957,"NL, NL, NL, NL, NL, NL, NL, NL",388,768,700,110,164,17,10,7,65,34,16,49,63,222,4,8,0,0.1672499999999999,0.2851511169513798,0.3171428571428571,0.6022939740942369,32.5,0.2342857142857143,130
49813,Chuck Harrison,no,30,"HOU, HOU, HOU, KCR, KCR",0,0,0,0,"nan, nan, nan, nan, nan","3/H, *3/H, 3H, 3H, 3H",1965-1971,"NL, NL, NL, AL, AL",328,1116,1012,94,241,43,6,17,126,3,2,85,147,347,3,9,8,0.2274,0.29666366095581603,0.34288537549407117,0.6395490364498873,80.4,0.2381422924901186,175
52926,Chuck Hiller,no,33,"SFG, SFG, SFG, SFG, TOT, SFG, NYM, NYM, TOT, NYM, PHI, PIT",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","4/H, *4, *4/H, 4H/5, 4H/759, /H4, 4H/759, H45/7, H4, 4H, H/4, /H4",1961-1968,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",867,2756,2511,282,603,91,10,26,179,15,17,175,227,792,19,15,7,0.2315833333333333,0.29301470588235295,0.3154121863799283,0.6084268922622813,70.33333333333333,0.24014336917562723,476
53084,Chuck Hinton,no,37,"WSA, WSA, WSA, WSA, CLE, CLE, CLE, CAL, CLE, CLE, CLE",0,1,0,0,"nan, MVP-29, nan, AS, nan, nan, nan, nan, nan, nan, nan","7H9/8, *9784/H6, *795/836H, *7/H589, 8374H/95, 87H9/34, *987H/4, 3H95/478, H75/98, H397/245, H37/29",1961-1971,"AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL",1353,4455,3968,518,1048,152,47,113,443,130,50,416,685,1633,7,36,27,0.2601818181818181,0.3322791958436865,0.41154233870967744,0.7438215345533639,105.72727272727272,0.26411290322580644,736
54302,Chuck Hostetler,no,41,"DET, DET",0,0,0,0,"nan, nan","9H/87, H/798",1944-1945,"AL, AL",132,343,309,45,86,12,2,0,22,4,4,28,39,102,0,0,5,0.2284999999999999,0.33827893175074186,0.3300970873786408,0.6683760191293826,68.5,0.2783171521035599,72
57011,Chuck Jackson,no,31,"HOU, HOU, TEX",0,0,0,0,"nan, nan, nan","58H/76, 5H/698, /5DH",1987-1994,"NL, NL, AL",82,176,156,10,34,8,1,2,14,2,2,14,35,50,0,1,4,0.1466666666666666,0.2807017543859649,0.32051282051282054,0.6012145748987854,13.666666666666666,0.21794871794871795,23
60560,Chuck Klein,no,39,"PHI, PHI, PHI, PHI, PHI, PHI, CHC, CHC, TOT, CHC, PHI, PHI, PHI, TOT, PHI, PIT, PHI, PHI, PHI, PHI, PHI",1,2,0,0,"nan, MVP-11, nan, MVP-2, MVP-1, AS,MVP-2, AS, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","9/8H, *98, *9, *798, *9, *9/8, *79/H8, *9H, *9/7, 9, *9/7, 97H, *9H/7, 9H7/3, H9/3, 97H, 9H/7, H9/7, H, H/7, /H9",1928-1944,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",2009,8189,7404,1315,2350,451,86,337,1361,87,78,686,601,3984,12,0,55,0.2695238095238095,0.37620340656627993,0.5380875202593193,0.9142909268255992,100.95238095238096,0.31739600216099406,1476
60615,Chuck Knoblauch,no,33,"MIN, MIN, MIN, MIN, MIN, MIN, MIN, NYY, NYY, NYY, NYY, KCR",0,4,1,1,"RoY-1, AS, nan, AS,MVP-20, MVP-17,SS, AS,MVP-16, AS,GG,SS, nan, nan, nan, nan, nan","*4/H6, *4/DH6, *4/6H8, *4/6, *4/6, *4/DH, *4/D6, *4/D, *4, 4D/H, 7D/H, 7/HD",1991-2002,"AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL",1632,7387,6366,1132,1839,322,64,98,615,407,117,804,730,2583,139,56,22,0.286,0.37773251866938223,0.4057492931196984,0.7834818117890806,103.33333333333331,0.2888784165881244,1355
63720,Chuck Kress,no,32,"CIN, TOT, CIN, CHW, CHW, TOT, DET, BRO",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan","/3H, *3H, 3H, 3/H, /3H, H/39, H/39, H/3",1947-1954,"NL, MLB, NL, AL, AL, MLB, AL, NL",336,1027,897,110,228,40,14,2,104,12,17,92,112,302,0,0,6,0.1674999999999999,0.3235591506572295,0.3366778149386845,0.6602369655959139,17.125,0.25418060200668896,172
66150,Chuck Lauer,no,25,"PIT, CHC",0,0,0,0,"nan, nan","/2O, /2",1889-1890,"NL, NL",6,24,24,3,5,1,0,0,3,0,0,0,5,6,0,0,0,0.219,0.20833333333333334,0.25,0.45833333333333337,44,0.20833333333333334,4
79063,Chuck Miller,no,24,"STL, STL",0,0,0,0,"nan, nan","/7H9, H/879",1913-1914,"NL, NL",40,51,48,4,9,1,0,0,3,2,0,3,11,10,0,0,0,0.1804999999999999,0.23529411764705882,0.20833333333333334,0.44362745098039214,20,0.1875,8
86327,Chuck Oertel,no,27,BAL,0,0,0,0,,H/79,1958-1958,AL,14,13,12,4,2,0,0,1,1,0,0,1,1,5,0,0,1,0.1669999999999999,0.23076923076923078,0.4166666666666667,0.6474358974358975,79,0.16666666666666666,1
101151,Chuck Rowland,no,23,PHA,0,0,0,0,,/2H,1923-1923,AL,5,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-100,0,0
105430,Chuck Schilling,no,27,"BOS, BOS, BOS, BOS, BOS",0,0,0,0,"MVP-19,RoY-3, nan, nan, nan, nan","*4/H, *4/H, *4/H, 4/H, 4H",1961-1965,"AL, AL, AL, AL, AL",541,2192,1969,230,470,76,5,23,146,11,10,176,236,625,11,6,5,0.2318,0.3038852913968548,0.3174200101574403,0.6213053015542951,64.2,0.23869984763839514,366
106256,Chuck Scrivener,no,29,"DET, DET, DET",0,0,0,0,"nan, nan, nan","/56, 46/5H, 6/45H",1975-1977,"AL, AL, AL",145,340,310,38,59,8,1,2,18,2,0,24,44,75,0,0,0,0.1846666666666666,0.24850299401197604,0.24193548387096775,0.4904384778829438,28.666666666666668,0.19032258064516128,48
107295,Chuck Sheerin,no,27,PHI,0,0,0,0,,45/H6,1936-1936,NL,39,80,72,4,19,4,0,0,4,0,0,7,18,23,0,0,0,0.264,0.3291139240506329,0.3194444444444444,0.6485583684950773,69,0.2638888888888889,15
112034,Chuck Stevens,no,29,"SLB, SLB, SLB",0,0,0,0,"nan, nan, nan","/3, *3/H, 3",1941-1948,"AL, AL, AL",211,845,732,89,184,29,8,4,55,6,8,88,89,241,2,0,3,0.221,0.3333333333333333,0.3292349726775956,0.6625683060109289,47.66666666666666,0.25136612021857924,143
114808,Chuck Tanner,no,33,"MLN, MLN, TOT, MLN, CHC, CHC, CLE, CLE, LAA, LAA",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","7H9, H/79, 78H, 7/H, 78H, H9/87, /8H7, H/7, /H9, /H79",1955-1962,"NL, NL, NL, NL, NL, NL, AL, AL, AL, AL",513,1406,1272,145,339,58,7,30,153,2,4,110,117,501,4,8,11,0.2338,0.3249641319942611,0.3938679245283019,0.718832057,71,0.2665094339622642,244
122848,Chuck Ward,no,27,"PIT, BRO, BRO, BRO, BRO, BRO",0,0,0,0,"nan, nan, nan, nan, nan, nan","*6/45H, /5, 5, 6, 6, 6/5",1917-1922,"NL, NL, NL, NL, NL, NL",236,874,769,52,175,20,6,0,72,7,1,51,67,207,12,0,0,0.2171666666666666,0.2860576923076923,0.26918075422626786,0.5552384465339602,49.833333333333336,0.22756827048114434,149
127469,Chuck Workman,no,31,"CLE, CLE, BSN, BSN, BSN, TOT, BSN, PIT",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan","/H9, /H, *97/35, *9H5, *59H/7, 9H/785, H/879, 9H/75",1938-1946,"AL, AL, NL, NL, NL, NL, NL, NL",609,2173,1942,229,463,63,8,54,253,26,19,175,232,704,17,0,20,0.21575,0.3069353327085286,0.36251287332646753,0.6694482060349961,66,0.2384140061791967,338
127532,Chuck Wortman,no,26,"CHC, CHC, CHC",0,0,0,0,"nan, nan, nan","6, 6H/45, /4H6",1916-1918,"NL, NL, NL",161,494,441,45,82,8,3,3,28,13,0,37,47,105,0,0,0,0.1643333333333333,0.2489539748953975,0.23809523809523808,0.4870492129906356,42,0.18594104308390022,68
41733,Cito Gaston,no,34,"ATL, SDP, SDP, SDP, SDP, SDP, SDP, ATL, ATL, ATL, TOT, ATL, PIT",0,1,0,0,"nan, nan, AS,MVP-24, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","/8H9, *8H, *8/H7, *8H/79, 9H7/8, *9H/7, 9H7, H98/73, H7/93, H/739, H97/38, H97/38, /7H",1967-1978,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1088,3465,3240,320,827,107,30,92,396,13,7,188,713,1270,9,17,14,0.261,0.2964678633468442,0.39197530864197533,0.6884431719888195,84.30769231,0.2552469135802469,598
109737,Clancy Smyres,no,23,BRO,0,0,0,0,,/H,1944-1944,NL,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0
89608,Clare Patterson,no,21,CIN,0,0,0,0,,/7H,1909-1909,NL,4,8,8,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.125,0.125,0.125,0.25,-22,0.125,1
9617,Clarence Berger,no,19,PIT,0,0,0,0,,/9H,1914-1914,NL,6,14,13,2,1,0,0,0,0,0,0,1,4,1,0,0,0,0.077,0.14285714285714285,0.076923077,0.21978021978021978,-33,0.076923077,1
54917,Clarence Huber,no,30,"DET, DET, PHI, PHI",0,0,0,0,"nan, nan, nan, nan","5, /5, *5/H, *5/H",1920-1926,"AL, AL, NL, NL",254,935,854,95,225,47,13,6,93,12,5,59,67,316,2,0,0,0.2476666666666666,0.31256830601092894,0.3700234192037471,0.682591725,62.333333333333336,0.26346604215456676,159
59186,Clarence Jones,no,27,"CHC, CHC",0,0,0,0,"nan, nan","9H3/7, /H3",1967-1968,"NL, NL",58,159,137,13,34,7,0,2,16,0,0,16,34,47,0,4,3,0.126,0.3184713375796178,0.34306569343065696,0.6615370310102748,71.5,0.24817518248175183,25
63565,Clarence Kraft,no,27,BSN,0,0,0,0,,/H3,1914-1914,NL,3,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.3329999999999999,0.3333333333333333,0.3333333333333333,0.6666666666666666,95,0.3333333333333333,1
66788,Clarence Lehr,no,25,PHI,0,0,0,0,,H/46987,1911-1911,NL,23,27,27,2,4,0,0,0,2,0,0,0,7,4,0,0,0,0.148,0.14814814814814814,0.14814814814814814,0.2962962962962963,-17,0.14814814814814814,4
72417,Clarence Maddern,no,29,"CHC, CHC, CHC, CLE",0,0,0,0,"nan, nan, nan, nan","/7H, 7H9, /H3, H/7",1946-1951,"NL, NL, NL, AL",104,258,238,17,59,12,1,5,29,0,1,12,26,88,6,0,1,0.1879999999999999,0.30078125,0.3697478991596639,0.6705291491596639,64,0.24789915966386555,41
88912,Clarence Palm,no,24,TOT,0,0,0,0,,/2,1932-1932,MLB,5,14,14,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0.143,0.14285714285714285,0.14285714285714285,0.2857142857142857,-15,0.14285714285714285,2
30052,Claud Derrick,no,28,"PHA, PHA, PHA, NYY, TOT, CIN, CHC",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan","/H6, 4/6H35, 6/H, 6/5H4, 6/H, /6H, 6",1910-1914,"AL, AL, AL, AL, NL, NL, NL",144,479,428,42,102,10,5,1,47,16,4,27,60,125,4,0,0,0.2199999999999999,0.289760349,0.29205607476635514,0.5818164233502332,57.85714285714285,0.2383177570093458,86
9890,Claude Berry,no,27,"CHW, PHA, PHA",0,0,0,0,"nan, nan, nan","/2, 2, /2",1904-1907,"AL, AL, AL",21,56,50,5,11,2,0,0,3,1,0,5,9,13,0,0,0,0.148,0.2909090909090909,0.26,0.5509090909090909,72.33333333333333,0.22,9
24230,Claude Cooper,no,25,"NYG, PHI, PHI",0,0,0,0,"nan, nan, nan","H8/7, H7/839, H/789",1913-1917,"NL, NL, NL",107,184,163,25,32,7,0,0,16,4,3,16,25,39,1,0,0,0.1983333333333333,0.2722222222222222,0.2392638036809816,0.5114860259032038,61.66666666666666,0.19631901840490798,25
24382,Claude Corbitt,no,33,"BRO, CIN, CIN, CIN",0,0,0,0,"nan, nan, nan, nan","/5, 6/H, 45H6, 64H/5",1945-1949,"NL, NL, NL, NL",215,701,630,60,153,22,1,1,37,8,6,47,30,180,2,0,1,0.29625,0.2974963181148748,0.2857142857142857,0.5832106038291605,92.25,0.24285714285714285,129
28278,Claude Davidson,no,22,"PHA, WSH",0,0,0,0,"nan, nan","4/H957, /5",1918-1919,"AL, AL",33,102,88,5,18,1,0,0,4,0,0,6,10,19,0,0,0,0.307,0.2553191489361702,0.2159090909090909,0.4712282398452611,96.5,0.20454545454545456,17
44668,Claude Gouzzie,no,30,SLB,0,0,0,0,,/4,1903-1903,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-100,0,0
98480,Claude Ritchey,no,35,"CIN, LOU, LOU, PIT, PIT, PIT, PIT, PIT, PIT, PIT, BSN, BSN, BSN",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","6O/4, 64, *46, *4, *4/6, *4/9, *4, *4/6, *4/6, *4/H, *4, *4/H, 4/H",1897-1909,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1672,6854,5923,709,1619,216,68,18,675,155,0,607,290,2025,72,0,0,0.2673076923076923,0.3480763405028779,0.3418875569812595,0.6899638974841373,97.69230769,0.27334121222353536,1317
100977,Claude Rossman,no,28,"CLE, CLE, DET, DET, TOT, DET, SLB",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan","9/8H, *3H/8, *3, *3, 3/H9, 3/H, /9",1904-1909,"AL, AL, AL, AL, AL, AL, AL",595,2348,2143,191,599,88,29,3,277,59,0,103,196,754,4,0,0,0.2475714285714285,0.31377777777777777,0.3518432104526365,0.6656209882304143,81.85714285714286,0.2795146990200653,479
101031,Claude Rothgeb,no,25,WSH,0,0,0,0,,/9H,1905-1905,AL,7,17,16,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0.125,0.125,0.125,0.25,-19,0.125,2
125146,Claude Wilborn,no,27,BSN,0,0,0,0,,/H9,1940-1940,NL,5,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-100,0,0
121160,Claudell Washington,no,35,"OAK, OAK, OAK, TEX, TOT, TEX, CHW, CHW, TOT, CHW, NYM, ATL, ATL, ATL, ATL, ATL, TOT, ATL, NYY, NYY, NYY, CAL, TOT, CAL, NYY",0,2,0,0,"nan, AS,MVP-14, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, AS, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","DH789, *789/H, *98/DH, *78/H9D, 97/8HD, /9D7H, 97/8HD, *9H/D87, 97H/D8, 7H/9D, 97H/8, *9/H, *9H, *9/H7, 9H, 9H, 9H87, 9/H, H87/9, 8HD/79, *8H7/9, 9/DH8, 7H9/D, /9H, 7H/9D",1974-1990,"AL, AL, AL, AL, AL, AL, AL, AL, MLB, AL, NL, NL, NL, NL, NL, NL, MLB, NL, AL, AL, AL, AL, AL, AL, AL",2260,8562,7903,1056,2166,388,81,193,950,352,156,531,1501,3295,41,58,85,0.2585599999999999,0.32087190905894764,0.4169302796406428,0.7378021886995905,92.4,0.2740731367834999,1504
9090,Clay Bellinger,no,33,"NYY, NYY, NYY, ANA",0,0,0,0,"nan, nan, nan, nan","5H/3D746, 845H73/69, 578H/396D, /3",1999-2002,"AL, AL, AL, AL",183,344,311,57,60,11,3,12,35,7,2,22,82,113,6,3,1,0.14175,0.2573099415204678,0.3633440514469453,0.6206539929674131,12.5,0.19292604501607716,34
27843,Clay Dalrymple,no,34,"PHI, PHI, PHI, PHI, PHI, PHI, PHI, PHI, PHI, BAL, BAL, BAL",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","2H, *2H, *2H, *2/H, *2/H, 2/H, *2H, 2/H, 2/H, 2H, 2/H, 2/H",1960-1971,"NL, NL, NL, NL, NL, NL, NL, NL, NL, AL, AL, AL",1079,3532,3042,243,710,98,23,55,327,3,13,387,403,1019,22,27,77,0.2296666666666666,0.32173663024726856,0.3349769888231427,0.6567136190704113,87.25,0.23339907955292571,534
91110,Clay Perry,no,26,DET,0,0,0,0,,/5,1908-1908,AL,7,19,17,0,2,0,0,0,0,0,0,0,2,2,1,0,0,0.118,0.16666666666666666,0.11764705882352941,0.28431372549019607,-9,0.11764705882352941,2
116865,Clay Timpner,no,25,SFG,0,0,0,0,,/7H,2008-2008,NL,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-100,0,0
28284,Cleatus Davidson,no,22,MIN,0,0,0,0,,/4H6D,1999-1999,AL,12,24,22,3,3,0,0,0,3,2,0,0,4,3,0,0,0,0.136,0.13636363636363635,0.13636363636363635,0.2727272727272727,-31,0.13636363636363635,3
22526,Clem Clemens,no,29,CHC,0,0,0,0,,/2H,1916-1916,NL,10,16,15,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0.0625,0,0.0625,-81,0,0
63340,Clem Koshorek,no,28,"PIT, PIT",0,0,0,0,"nan, nan","645H, /H",1952-1953,"NL, NL",99,357,323,27,84,17,0,0,15,4,7,26,40,101,2,0,0,0.1305,0.3190883190883191,0.3126934984520124,0.6317818175403315,-12.5,0.26006191950464397,67
2404,Clemente Alvarez,no,32,PHI,0,0,0,0,,/2H,2000-2000,NL,2,5,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.2,0.2,0.2,0.4,2,0.2,1
19440,Cleo Carlyle,no,24,BOS,0,0,0,0,,97H/8,1927-1927,AL,95,324,278,31,65,12,8,1,28,4,4,36,40,96,1,0,0,0.2339999999999999,0.3238095238095238,0.34532374100719426,0.6691332648167181,76,0.23381294964028776,44
57441,Cleo James,no,32,"LAD, CHC, CHC, CHC",0,0,0,0,"nan, nan, nan, nan","/H7, 8H/79, 89H/57, H7/89",1968-1973,"NL, NL, NL, NL",208,429,381,69,87,15,2,5,27,16,2,28,52,121,11,1,5,0.2019999999999999,0.2992874109263658,0.31758530183727035,0.6168727127636362,44,0.2283464566929134,65
59203,Cleon Jones,no,33,"NYM, NYM, NYM, NYM, NYM, NYM, NYM, NYM, NYM, NYM, NYM, NYM, CHW",0,1,0,0,"nan, nan, RoY-4, nan, nan, AS,MVP-7, nan, nan, nan, nan, nan, nan, nan","/8H7, 8H/97, *89H/7, *897H, *789H, *73/H, *7/H8, *7/H8, 739/8H, 78/9H, *7/H89, 7/H, /7DH",1963-1976,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, AL",1213,4730,4263,565,1196,183,33,93,524,91,48,360,702,1724,40,41,42,0.251,0.3392857142857143,0.40441003987802016,0.7436957541637345,84.69230769,0.28055360075064506,887
12706,Clete Boyer,no,34,"KCA, KCA, KCA, NYY, NYY, NYY, NYY, NYY, NYY, NYY, NYY, ATL, ATL, ATL, ATL, ATL",0,0,1,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MVP-21, nan, GG, nan, nan","H654, 4H/5, /H45, 65/H, 56/H, *56/, *5/H, *5/64H, *56/H, *5/H6, 56, *5/6H, 5/H, *5/H, *5/6H, 5/H6",1955-1971,"AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, NL, NL, NL, NL, NL",1725,6368,5780,645,1396,200,33,162,654,41,28,470,931,2148,25,53,74,0.2362666666666666,0.29883059418457647,0.37162629757785465,0.6704568917624312,78.66666666666667,0.24152249134948098,1001
116052,Clete Thomas,no,29,"DET, DET, TOT, DET, MIN, MIN",0,0,0,0,"nan, nan, nan, nan, nan, nan","78/H9, 97H/8, 9/H78, /7H9, /9H87, 879/HD",2008-2013,"AL, AL, AL, AL, AL, AL",264,823,737,98,169,39,4,14,69,6,3,77,227,258,5,0,2,0.2048,0.3064713064713065,0.35006784260515605,0.6565391490764625,60.4,0.22930800542740842,112
808,Cliff Aberson,no,27,"CHC, CHC, CHC",0,0,0,0,"nan, nan, nan","7/H, /7H, /H9",1947-1949,"NL, NL, NL",63,205,179,25,45,7,3,5,26,0,0,25,44,73,0,0,0,0.1556666666666666,0.3431372549019608,0.40782122905027934,0.7509584839522401,29.666666666666668,0.25139664804469275,30
10991,Cliff Blankenship,no,29,"CIN, WSH, WSH",0,0,0,0,"nan, nan, nan","3/H, 2/3H8, H2/987",1905-1909,"NL, AL, AL",95,231,218,16,49,4,1,0,22,6,0,7,13,55,0,0,0,0.2236666666666666,0.24888888888888888,0.25229357798165136,0.5011824668705402,57.333333333333336,0.22477064220183487,44
11751,Cliff Bolton,no,34,"WSH, WSH, WSH, WSH, WSH, DET, WSH",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan","H2, H/29, 2/H, *2/H, 2/H, H2, H/2",1931-1941,"AL, AL, AL, AL, AL, AL, AL",335,1078,962,113,280,49,18,6,143,3,3,110,50,383,3,0,14,0.2562857142857143,0.3655813953488372,0.3981288981288981,0.7637102934777353,72.42857142857143,0.2910602910602911,207
12942,Cliff Brady,no,23,BOS,0,0,0,0,,4,1920-1920,AL,53,200,180,16,41,5,1,0,12,0,1,13,12,48,1,0,0,0.228,0.28350515463917525,0.26666666666666666,0.550171821,49,0.22777777777777777,35
14988,Cliff Brumbaugh,no,27,"TOT, TEX, COL",0,0,0,0,"nan, nan, nan","9/7H, /97H, /9H7",2001-2001,"MLB, AL, NL",42,98,92,12,20,4,0,2,8,0,2,6,28,30,0,0,0,0.165,0.2653061224489796,0.32608695652173914,0.5913930789707187,14.333333333333334,0.21739130434782608,14
19699,Cliff Carroll,no,33,"PRO, PRO, PRO, PRO, WHS, WHS, PIT, CHC, CHC, STL, BSN",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","O, O, *O, *O, *O, *O, /O, *O, *O, O, *O",1882-1893,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",991,4380,3972,729,995,125,47,31,423,197,0,361,290,1307,47,0,0,0.2177272727272726,0.32031963470319635,0.3290533736153072,0.6493730083185035,64.63636363636364,0.250503525,792
24034,Cliff Cook,no,26,"CIN, CIN, CIN, TOT, CIN, NYM, NYM",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan","/5H, 5/H78, /H5, 5H9, /5H, 5H9, H9/5738",1959-1963,"NL, NL, NL, NL, NL, NL, NL",209,560,515,45,106,23,4,9,44,3,1,30,172,164,6,3,6,0.1692857142857142,0.2563176895306859,0.31844660194174756,0.5747642914724335,25.571428571428573,0.2058252427184466,70
27999,Cliff Dapper,no,22,BRO,0,0,0,0,,/2H,1942-1942,NL,8,19,17,2,8,1,0,1,9,0,0,2,2,12,0,0,0,0.471,0.5263157894736842,0.7058823529411765,1.2321981424148607,256,0.47058823529411764,6
37674,Cliff Floyd,no,36,"MON, MON, MON, MON, FLA, FLA, FLA, FLA, FLA, TOT, TOT, FLA, MON, BOS, NYM, NYM, NYM, NYM, CHC, TBR, SDP",0,1,0,0,"nan, RoY-5, nan, nan, nan, nan, nan, nan, AS,MVP-22, nan, nan, nan, nan, nan, nan, nan, MVP-26, nan, nan, nan, nan","3/H, *37/H9, 3/H789, 7H8/93, H7/389, *7/HD8, 7/HD, 7H/D, *7/HD, *97D/H, 97/HD, 97/HD, 7/H, 7D/9H, 7/DH, 7/HD, *7/H, 7/H, 9H7/D, D/H, /HD",1993-2009,"NL, NL, NL, NL, NL, NL, NL, NL, NL, MLB, NL, NL, NL, AL, NL, NL, NL, NL, NL, AL, NL",1866,7091,6188,966,1725,405,23,282,1005,174,53,738,1248,3022,109,52,125,0.2587142857142857,0.36291801890785946,0.4883645765998707,0.8512825955077301,104.33333333333331,0.27876535229476407,1015
50871,Cliff Heathcote,no,34,"STL, STL, STL, STL, TOT, STL, CHC, CHC, CHC, CHC, CHC, CHC, CHC, CHC, CHC, CIN, TOT, CIN, PHI",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","*8/7H, *89H/3, *897/H, 8H9/7, 89H/7, 8/H7, 98H, *9/H7, *98/H7, 9H/87, *987/H, 9H/8, H98/7, 9H/8, H9/8, 9H, H/3, /H, H/3",1918-1932,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1563,5402,4826,701,1325,221,64,44,501,196,94,397,347,1806,23,0,1,0.2585263157894736,0.332634388,0.37422295897223373,0.7068573470774567,79.42105263157895,0.27455449647741403,996
58292,Cliff Johnson,no,38,"HOU, HOU, HOU, HOU, HOU, TOT, HOU, NYY, NYY, TOT, NYY, CLE, TOT, CLE, CHC, OAK, OAK, TOR, TOR, TOT, TEX, TOR, TOR",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","/H2, /3H, H23, 32H/7, 273H, 7HD32/9, 7H3/9, D2H3, D2H/3, DH/2, DH/2, DH/2, 3DH/72, D/H, 3H/72, DH/3, DH3, *DH/3, *DH/3, D/H3, D/H, D/H3, DH/3",1972-1986,"NL, NL, NL, NL, NL, MLB, NL, AL, AL, AL, AL, AL, MLB, AL, NL, AL, AL, AL, AL, AL, AL, AL, AL",1804,6139,5274,721,1365,248,12,267,948,11,15,739,942,2438,69,51,72,0.2594782608695652,0.35431273438773847,0.46226772847933256,0.816580463,126.30434782608695,0.25881683731513083,838
