g,gs,mp,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,player_id,player,pos,lg,age,experience,tm,season,mpg,fg%,3p%,2p%,ft%,rpg,apg,spg%,bpg,tpg,pfpg,ppg,all-star selections,aba mvp,aba roy,dpoy,mip,nba mvp,nba roy,smoy,championships,finals_appearances,fmvp,hof
994,954.0,30096.0,6160,12407,873.0,2522.0,5287,9885,2930,3680,2007.0,4184.0,6191.0,1423,570.0,1855.0,1633.0,2633,16123,3801,brook lopez,C,NBA,35.0,16,"MIL, MIL, MIL, MIL, MIL, MIL, LAL, BRK, BRK, BRK, BRK, BRK, NJN, NJN, NJN, NJN",2009-2024,30.277665995975855,0.4964939147255581,0.3461538461538461,0.5348507840161861,0.7961956521739131,6.2283702213279675,1.43158953722334,0.5734406438631791,1.8661971830985915,1.6428571428571428,2.6488933601609657,16.220321931589538,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,no
320,23.0,4611.0,591,1498,294.0,786.0,297,712,223,302,126.0,515.0,641.0,170,135.0,35.0,181.0,436,1699,3802,cartier martin,SF,NBA,30.0,7,"DET, TOT, ATL, CHI, WAS, WAS, WAS, TOT, GSW, WAS, CHA",2009-2015,14.409375,0.3945260347129506,0.3740458015267175,0.4171348314606741,0.7384105960264901,2.003125,0.53125,0.421875,0.109375,0.565625,1.3625,5.309375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
222,61.0,4381.0,574,1309,84.0,255.0,490,1054,339,408,83.0,389.0,472.0,254,128.0,55.0,200.0,287,1571,3803,chris douglas-roberts,SG,NBA,28.0,6,"LAC, CHA, DAL, MIL, NJN, NJN",2009-2015,19.734234234234233,0.4385026737967914,0.3294117647058823,0.4648956356736243,0.8308823529411765,2.126126126126126,1.1441441441441442,0.5765765765765766,0.2477477477477477,0.9009009009009008,1.292792792792793,7.076576576576577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1003,636.0,26673.0,3599,7949,1046.0,2725.0,2553,5224,1179,1385,431.0,2142.0,2573.0,1641,980.0,272.0,921.0,1632,9423,3804,courtney lee,SG,NBA,34.0,12,"DAL, TOT, NYK, DAL, NYK, NYK, TOT, MEM, CHO, MEM, TOT, BOS, MEM, BOS, HOU, HOU, NJN, ORL",2009-2020,26.593220338983052,0.4527613536293873,0.3838532110091743,0.4887059724349157,0.8512635379061372,2.5653040877367896,1.6360917248255231,0.9770687936191426,0.2711864406779661,0.9182452642073778,1.6271186440677967,9.39481555333998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
1303,371.0,29944.0,3927,9550,1697.0,4438.0,2230,5112,2614,3014,366.0,1987.0,2353.0,4920,752.0,44.0,1903.0,1770,12165,3805,d.j. augustin,PG,NBA,34.0,14,"TOT, HOU, LAL, TOT, MIL, HOU, ORL, ORL, ORL, ORL, TOT, OKC, DEN, TOT, DET, OKC, TOT, TOR, CHI, IND, CHA, CHA, CHA, CHA",2009-2022,22.98081350729087,0.4112041884816754,0.382379450202794,0.4362284820031299,0.8672859986728599,1.8058326937835765,3.7759017651573297,0.5771297006907138,0.0337682271680736,1.4604758250191865,1.3584036838066005,9.336147352264009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
185,11.0,2796.0,459,906,1.0,5.0,458,901,159,221,160.0,435.0,595.0,99,51.0,77.0,79.0,276,1078,3806,d.j. white,PF,NBA,27.0,6,"CHA, BOS, CHA, TOT, OKC, CHA, OKC, OKC",2009-2014,15.113513513513514,0.5066225165562914,0.2,0.5083240843507214,0.7194570135746606,3.216216216216216,0.5351351351351351,0.2756756756756757,0.4162162162162162,0.427027027027027,1.491891891891892,5.827027027027027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
848,623.0,24750.0,3853,9004,1581.0,4165.0,2272,4839,3446,3942,584.0,3397.0,3981.0,1594,601.0,295.0,992.0,1507,12733,3807,danilo gallinari,PF-SF,NBA,35.0,14,"TOT, WAS, DET, ATL, ATL, OKC, LAC, LAC, DEN, DEN, DEN, DEN, DEN, TOT, NYK, DEN, NYK, NYK",2009-2024,29.18632075471698,0.4279209240337627,0.3795918367346939,0.4695184955569332,0.8741755454084221,4.694575471698113,1.8797169811320755,0.7087264150943396,0.347877358490566,1.169811320754717,1.777122641509434,15.015330188679243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
166,4.0,1162.0,132,304,5.0,21.0,127,283,62,96,99.0,126.0,225.0,30,26.0,15.0,63.0,180,331,3808,darnell jackson,PF,NBA,25.0,3,"SAC, TOT, CLE, MIL, CLE",2009-2011,7.0,0.4342105263157895,0.238095238095238,0.4487632508833922,0.6458333333333334,1.355421686746988,0.180722891566265,0.1566265060240964,0.0903614457831325,0.3795180722891566,1.0843373493975903,1.9939759036144575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
503,106.0,8945.0,1381,3110,161.0,458.0,1220,2652,359,469,547.0,1221.0,1768.0,409,309.0,307.0,422.0,1234,3282,3809,darrell arthur,PF,NBA,29.0,9,"DEN, DEN, DEN, DEN, DEN, MEM, MEM, MEM, MEM",2009-2018,17.783300198807158,0.4440514469453376,0.3515283842794759,0.4600301659125188,0.7654584221748401,3.514910536779324,0.8131212723658051,0.614314115308151,0.610337972166998,0.8389662027833003,2.4532803180914513,6.524850894632206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1160,874.0,29742.0,4126,6145,2.0,13.0,4124,6132,1945,3962,3402.0,8224.0,11626.0,1162,608.0,1646.0,1588.0,2835,10199,3810,deandre jordan,C,NBA,35.0,16,"DEN, DEN, TOT, LAL, PHI, BRK, BRK, TOT, DAL, NYK, LAC, LAC, LAC, LAC, LAC, LAC, LAC, LAC, LAC, LAC",2009-2024,25.639655172413793,0.6714401952807161,0.1538461538461538,0.6725375081539465,0.4909136799596164,10.022413793103448,1.0017241379310344,0.5241379310344828,1.418965517241379,1.3689655172413793,2.443965517241379,8.792241379310346,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,no
13,5.0,171.0,24,54,0.0,3.0,24,51,5,14,6.0,18.0,24.0,13,9.0,2.0,15.0,24,53,3811,demarcus nelson,PG,NBA,23.0,1,GSW,2009-2009,13.153846153846152,0.4444444444444444,0.0,0.4705882352941176,0.3571428571428571,1.8461538461538465,1.0,0.6923076923076923,0.1538461538461538,1.1538461538461535,1.8461538461538465,4.076923076923077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
791,528.0,23658.0,5269,11558,643.0,2017.0,4626,9541,2286,2742,586.0,1888.0,2474.0,3995,591.0,265.0,1850.0,956,13467,3812,derrick rose,PG,NBA,35.0,15,"MEM, NYK, NYK, TOT, DET, NYK, DET, MIN, TOT, CLE, MIN, NYK, CHI, CHI, CHI, CHI, CHI, CHI, CHI",2009-2024,29.90897597977244,0.4558747188094826,0.3187902825979177,0.4848548370191803,0.8336980306345733,3.127686472819216,5.0505689001264225,0.7471554993678887,0.3350189633375474,2.338811630847029,1.208596713021492,17.02528445006321,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,no
253,82.0,4259.0,585,1441,165.0,542.0,420,899,206,294,140.0,460.0,600.0,183,111.0,116.0,222.0,373,1541,3813,donté greene,PF,NBA,23.0,4,"SAC, SAC, SAC, SAC",2009-2012,16.83399209486166,0.4059680777238029,0.3044280442804428,0.4671857619577308,0.7006802721088435,2.3715415019762847,0.7233201581027668,0.4387351778656126,0.458498023715415,0.8774703557312253,1.4743083003952568,6.090909090909091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
6,0.0,84.0,11,22,1.0,2.0,10,20,6,9,1.0,11.0,12.0,9,4.0,1.0,6.0,9,29,3814,dontell jefferson,SG,NBA,25.0,1,CHA,2009-2009,14.0,0.5,0.5,0.5,0.6666666666666666,2.0,1.5,0.6666666666666666,0.1666666666666666,1.0,1.5,4.833333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
927,706.0,29399.0,4940,11461,2112.0,5690.0,2828,5771,2495,3076,343.0,1822.0,2165.0,2582,765.0,328.0,1731.0,1629,14487,3815,eric gordon,SG,NBA,35.0,16,"PHO, TOT, HOU, LAC, HOU, HOU, HOU, HOU, HOU, HOU, NOP, NOP, NOP, NOH, NOH, LAC, LAC, LAC",2009-2024,31.714131607335492,0.4310269609981677,0.3711775043936731,0.4900363888407555,0.8111183355006502,2.335490830636462,2.785329018338727,0.8252427184466019,0.3538295577130528,1.867313915857605,1.7572815533980584,15.627831715210355,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,no
1118,575.0,29121.0,3956,8645,1264.0,3341.0,2692,5304,1987,2471,645.0,2561.0,3206.0,3311,968.0,279.0,1295.0,2075,11163,3816,george hill,PG,NBA,36.0,15,"TOT, MIL, IND, MIL, TOT, OKC, PHI, MIL, TOT, CLE, MIL, TOT, SAC, CLE, UTA, IND, IND, IND, IND, IND, SAS, SAS, SAS",2009-2023,26.047406082289804,0.4576055523423945,0.3783298413648608,0.5075414781297134,0.8041278834479968,2.867620751341682,2.9615384615384617,0.8658318425760286,0.2495527728085867,1.1583184257602863,1.8559928443649376,9.98479427549195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,active
1173,621.0,30846.0,5497,11958,1364.0,3803.0,4133,8155,2530,3328,789.0,2589.0,3378.0,5196,1036.0,200.0,2451.0,2549,14888,3817,goran dragić,PG,NBA,36.0,15,"TOT, CHI, MIL, TOT, TOR, BRK, MIA, MIA, MIA, MIA, MIA, MIA, TOT, PHO, MIA, PHO, PHO, HOU, TOT, PHO, HOU, PHO, PHO",2009-2023,26.296675191815854,0.4596922562301388,0.3586642124638443,0.5068056407112201,0.7602163461538461,2.8797953964194374,4.429667519181586,0.8832054560954816,0.1705029838022165,2.0895140664961636,2.1730605285592497,12.692242114237,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,active
105,66.0,2028.0,317,552,0.0,0.0,317,552,206,313,256.0,400.0,656.0,51,40.0,130.0,138.0,374,840,3818,greg oden,C,NBA,26.0,3,"MIA, POR, POR",2009-2014,19.314285714285713,0.5742753623188406,0.0,0.5742753623188406,0.65814696485623,6.247619047619048,0.4857142857142857,0.3809523809523809,1.238095238095238,1.3142857142857145,3.5619047619047617,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
181,0.0,1378.0,165,363,0.0,5.0,165,358,93,152,180.0,303.0,483.0,55,17.0,119.0,123.0,269,423,3819,hamed haddadi,C,NBA,27.0,5,"TOT, MEM, PHO, MEM, MEM, MEM, MEM",2009-2013,7.613259668508287,0.4545454545454545,0.0,0.4608938547486033,0.6118421052631579,2.6685082872928176,0.3038674033149171,0.0939226519337016,0.6574585635359116,0.6795580110497238,1.4861878453038675,2.3370165745856353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
216,48.0,3784.0,506,1097,240.0,631.0,266,466,156,203,70.0,419.0,489.0,193,116.0,30.0,170.0,458,1408,3820,henry walker,SF,NBA,27.0,5,"MIA, NYK, NYK, TOT, BOS, NYK, BOS",2009-2015,17.51851851851852,0.4612579762989973,0.3803486529318542,0.5708154506437768,0.7684729064039408,2.263888888888889,0.8935185185185185,0.5370370370370371,0.1388888888888889,0.7870370370370371,2.1203703703703702,6.518518518518518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
623,335.0,13605.0,2312,4603,0.0,24.0,2312,4579,1115,1830,1345.0,2761.0,4106.0,517,319.0,358.0,869.0,1165,5739,3821,j.j. hickson,C,NBA,27.0,8,"TOT, DEN, WAS, DEN, DEN, POR, TOT, SAC, POR, CLE, CLE, CLE",2009-2016,21.837881219903693,0.5022811210080382,0.0,0.504913736623717,0.6092896174863388,6.590690208667737,0.8298555377207063,0.5120385232744783,0.5746388443017657,1.3948635634028892,1.869983948635634,9.21187800963082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
70,2.0,486.0,58,123,0.0,20.0,58,103,26,46,34.0,71.0,105.0,26,19.0,4.0,35.0,59,142,3822,j.r. giddens,SF,NBA,24.0,2,"TOT, BOS, NYK, BOS",2009-2010,6.942857142857143,0.4715447154471545,0.0,0.5631067961165048,0.5652173913043478,1.5,0.3714285714285714,0.2714285714285714,0.0571428571428571,0.5,0.8428571428571429,2.0285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
635,419.0,15290.0,2164,4363,11.0,57.0,2153,4306,1018,1546,1296.0,2718.0,4014.0,664,295.0,434.0,762.0,1831,5357,3823,jason thompson,C,NBA,29.0,8,"TOT, GSW, TOR, SAC, SAC, SAC, SAC, SAC, SAC, SAC",2009-2016,24.078740157480315,0.4959889983955993,0.1929824561403508,0.5,0.6584734799482536,6.321259842519685,1.0456692913385828,0.4645669291338583,0.6834645669291338,1.2,2.883464566929134,8.436220472440946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1029,390.0,17101.0,3441,6002,19.0,98.0,3422,5904,1124,1890,1876.0,3460.0,5336.0,456,396.0,1463.0,1058.0,2235,8025,3824,javale mcgee,C,NBA,36.0,16,"SAC, DAL, PHO, TOT, CLE, DEN, LAL, LAL, GSW, GSW, DAL, TOT, DEN, PHI, DEN, DEN, TOT, WAS, DEN, WAS, WAS, WAS",2009-2024,16.61904761904762,0.5733088970343219,0.1938775510204081,0.5796070460704607,0.5947089947089947,5.185617103984451,0.4431486880466472,0.3848396501457726,1.4217687074829932,1.0281827016520897,2.17201166180758,7.798833819241983,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,no
90,7.0,1153.0,127,344,45.0,144.0,82,200,41,57,24.0,109.0,133.0,56,22.0,8.0,35.0,109,340,3825,jawad williams,SF,NBA,27.0,3,"CLE, CLE, CLE",2009-2011,12.811111111111112,0.3691860465116279,0.3125,0.41,0.7192982456140351,1.477777777777778,0.6222222222222222,0.2444444444444444,0.0888888888888888,0.3888888888888889,1.211111111111111,3.7777777777777777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
729,132.0,15668.0,2185,5314,624.0,1740.0,1561,3574,1232,1512,224.0,1321.0,1545.0,2134,468.0,87.0,1034.0,1516,6226,3826,jerryd bayless,PG,NBA,30.0,11,"MIN, PHI, PHI, MIL, MIL, TOT, MEM, BOS, MEM, TOR, TOT, NOH, TOR, POR, POR",2009-2019,21.492455418381343,0.4111780203236733,0.3586206896551724,0.4367655288192501,0.8148148148148148,2.119341563786008,2.927297668038409,0.6419753086419753,0.1193415637860082,1.41838134430727,2.0795610425240056,8.540466392318244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
67,0.0,745.0,103,251,16.0,47.0,87,204,60,86,46.0,74.0,120.0,44,16.0,30.0,52.0,116,282,3827,joe alexander,SF,NBA,23.0,2,"CHI, MIL",2009-2010,11.119402985074627,0.4103585657370518,0.3404255319148936,0.4264705882352941,0.6976744186046512,1.791044776119403,0.6567164179104478,0.2388059701492537,0.4477611940298507,0.7761194029850746,1.7313432835820894,4.208955223880597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
2,0.0,23.0,3,10,1.0,4.0,2,6,2,2,1.0,3.0,4.0,1,1.0,0.0,0.0,2,9,3828,joe crawford,SF,NBA,22.0,1,NYK,2009-2009,11.5,0.3,0.25,0.3333333333333333,1.0,2.0,0.5,0.5,0.0,0.0,1.0,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
145,26.0,1594.0,151,286,0.0,1.0,151,285,65,172,214.0,342.0,556.0,57,70.0,46.0,92.0,277,367,3829,joey dorsey,PF,NBA,31.0,4,"HOU, TOR, TOT, HOU, SAC, HOU",2009-2015,10.993103448275862,0.527972027972028,0.0,0.5298245614035088,0.377906976744186,3.8344827586206898,0.3931034482758621,0.4827586206896552,0.3172413793103448,0.6344827586206897,1.910344827586207,2.5310344827586206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
973,704.0,28234.0,5145,11777,1721.0,4694.0,3424,7083,3649,4396,2234.0,7457.0,9691.0,2238,573.0,372.0,1715.0,1885,15660,3830,kevin love,PF,NBA,35.0,16,"MIA, TOT, CLE, MIA, CLE, CLE, CLE, CLE, CLE, CLE, CLE, CLE, MIN, MIN, MIN, MIN, MIN, MIN",2009-2024,29.0174717368962,0.4368684724462936,0.3666382616105667,0.483410984046308,0.8300727934485896,9.959917780061666,2.3001027749229186,0.5889003083247688,0.3823227132579651,1.762589928057554,1.9373072970195273,16.094552929085303,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4,0,no
736,231.0,11705.0,1818,3427,0.0,6.0,1818,3421,437,753,1255.0,2327.0,3582.0,366,301.0,531.0,510.0,1457,4073,3831,kosta koufos,C,NBA,29.0,11,"SAC, SAC, SAC, SAC, MEM, MEM, DEN, DEN, TOT, MIN, DEN, UTA, UTA",2009-2019,15.903532608695652,0.5304931426903998,0.0,0.5314235603624671,0.5803452855245684,4.866847826086956,0.4972826086956521,0.4089673913043478,0.7214673913043478,0.6929347826086957,1.9796195652173911,5.533967391304348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
73,19.0,1379.0,134,304,42.0,119.0,92,185,53,72,34.0,124.0,158.0,119,55.0,33.0,80.0,97,363,3832,kyle weaver,SG,NBA,24.0,3,"UTA, OKC, OKC",2009-2011,18.89041095890411,0.4407894736842105,0.3529411764705882,0.4972972972972973,0.7361111111111112,2.164383561643836,1.63013698630137,0.7534246575342466,0.4520547945205479,1.095890410958904,1.3287671232876712,4.972602739726027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
753,460.0,17041.0,1772,3901,211.0,636.0,1561,3265,849,1285,1018.0,1928.0,2946.0,624,642.0,277.0,686.0,1310,4604,3833,luc mbah a moute,PF,NBA,33.0,12,"HOU, LAC, HOU, LAC, LAC, PHI, TOT, SAC, MIN, MIL, MIL, MIL, MIL, MIL",2009-2020,22.63081009296149,0.454242501922584,0.3317610062893081,0.4781010719754977,0.6607003891050583,3.912350597609562,0.8286852589641435,0.852589641434263,0.3678618857901726,0.9110225763612216,1.7397078353253652,6.114209827357238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
62,0.0,472.0,64,125,2.0,12.0,62,113,19,37,24.0,53.0,77.0,29,10.0,16.0,23.0,48,149,3834,malik hairston,SG,NBA,22.0,2,"SAS, SAS",2009-2010,7.612903225806452,0.512,0.1666666666666666,0.5486725663716814,0.5135135135135135,1.2419354838709675,0.4677419354838709,0.1612903225806451,0.2580645161290322,0.3709677419354839,0.7741935483870968,2.403225806451613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
970,938.0,31155.0,5025,10508,530.0,1470.0,4495,9038,3005,3878,1491.0,5740.0,7231.0,3345,876.0,1340.0,1910.0,2768,13585,3835,marc gasol,C,NBA,36.0,13,"LAL, TOR, TOT, MEM, TOR, MEM, MEM, MEM, MEM, MEM, MEM, MEM, MEM, MEM, MEM",2009-2021,32.118556701030926,0.4782070803197564,0.3605442176870748,0.4973445452533746,0.7748839608045385,7.454639175257732,3.448453608247423,0.9030927835051548,1.381443298969072,1.9690721649484535,2.8536082474226805,14.005154639175258,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,no
707,407.0,18618.0,2118,5085,801.0,2302.0,1317,2783,1334,1669,235.0,1507.0,1742.0,2642,1038.0,116.0,1312.0,1937,6371,3836,mario chalmers,PG,NBA,31.0,9,"MEM, TOT, MIA, MEM, MIA, MIA, MIA, MIA, MIA, MIA, MIA",2009-2018,26.333804809052335,0.4165191740412979,0.3479582971329278,0.4732303269852677,0.799281006590773,2.463932107496464,3.736916548797737,1.4681753889674682,0.164073550212164,1.8557284299858556,2.7397454031117396,9.01131541725601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,no
784,81.0,11940.0,2441,5334,235.0,661.0,2206,4673,1133,1427,1093.0,2168.0,3261.0,508,213.0,409.0,694.0,1739,6250,3837,marreese speights,C,NBA,30.0,10,"ORL, LAC, GSW, GSW, GSW, TOT, MEM, CLE, MEM, PHI, PHI, PHI",2009-2018,15.229591836734691,0.4576302962129733,0.3555219364599092,0.4720736143804836,0.7939733707077785,4.159438775510204,0.6479591836734694,0.2716836734693877,0.5216836734693877,0.8852040816326531,2.2181122448979593,7.971938775510204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,no
609,238.0,13903.0,3088,6644,291.0,835.0,2797,5809,1101,1450,664.0,2197.0,2861.0,788,345.0,314.0,1025.0,1294,7568,3838,michael beasley,PF,NBA,30.0,11,"LAL, NYK, MIL, HOU, MIA, MIA, PHO, MIN, MIN, MIA, MIA",2009-2019,22.829228243021348,0.4647802528597231,0.348502994011976,0.4814942330865898,0.7593103448275862,4.697865353037767,1.2939244663382594,0.5665024630541872,0.5155993431855501,1.6830870279146142,2.1247947454844005,12.426929392446636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
51,5.0,771.0,110,267,13.0,40.0,97,227,56,81,22.0,65.0,87.0,106,36.0,0.0,73.0,84,289,3839,mike taylor,PG,NBA,23.0,1,LAC,2009-2009,15.117647058823527,0.4119850187265917,0.325,0.4273127753303964,0.691358024691358,1.7058823529411764,2.07843137254902,0.7058823529411765,0.0,1.431372549019608,1.6470588235294117,5.666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
45,2.0,431.0,50,115,0.0,1.0,50,114,26,38,50.0,56.0,106.0,24,10.0,9.0,29.0,61,126,3840,nathan jawai,C,NBA,23.0,2,"MIN, TOR",2009-2010,9.577777777777778,0.4347826086956521,0.0,0.4385964912280701,0.6842105263157895,2.3555555555555556,0.5333333333333333,0.2222222222222222,0.2,0.6444444444444445,1.3555555555555556,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1061,879.0,31431.0,3915,8920,1677.0,4549.0,2238,4371,1506,1814,1060.0,4208.0,5268.0,3492,974.0,673.0,1634.0,1865,11013,3841,nicolas batum,PF,NBA,35.0,16,"TOT, LAC, PHI, LAC, LAC, LAC, CHO, CHO, CHO, CHO, CHO, POR, POR, POR, POR, POR, POR, POR",2009-2024,29.623939679547597,0.4389013452914798,0.3686524510881512,0.5120109814687714,0.8302094818081588,4.965127238454288,3.291234684260132,0.9180018850141376,0.6343072573044298,1.540056550424128,1.7577756833176248,10.379830348727616,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
547,325.0,16919.0,2808,6547,854.0,2287.0,1954,4260,1104,1346,285.0,1421.0,1706.0,1607,559.0,141.0,1130.0,1239,7574,3842,o.j. mayo,SG,NBA,28.0,8,"MIL, MIL, MIL, DAL, MEM, MEM, MEM, MEM",2009-2016,30.93053016453382,0.4288987322437758,0.3734149540883253,0.4586854460093896,0.8202080237741456,3.118829981718464,2.9378427787934185,1.0219378427787935,0.2577696526508227,2.0658135283363803,2.2650822669104205,13.846435100548446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
23,0.0,125.0,15,32,0.0,0.0,15,32,3,9,15.0,21.0,36.0,1,2.0,6.0,5.0,16,33,3843,othello hunter,SF,NBA,23.0,2,"ATL, ATL",2009-2010,5.434782608695652,0.46875,0.0,0.46875,0.3333333333333333,1.565217391304348,0.0434782608695652,0.0869565217391304,0.2608695652173913,0.217391304347826,0.6956521739130435,1.434782608695652,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
40,5.0,442.0,51,131,15.0,38.0,36,93,40,50,33.0,48.0,81.0,20,14.0,19.0,16.0,78,157,3844,rob kurz,PF,NBA,23.0,1,GSW,2009-2009,11.05,0.3893129770992366,0.3947368421052631,0.3870967741935484,0.8,2.025,0.5,0.35,0.475,0.4,1.95,3.925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
989,605.0,20910.0,3480,6477,57.0,190.0,3423,6287,1301,1751,2145.0,2513.0,4658.0,819,218.0,1043.0,1062.0,1855,8318,3845,robin lopez,C,NBA,35.0,16,"MIL, CLE, ORL, WAS, MIL, CHI, CHI, CHI, NYK, POR, POR, NOH, PHO, PHO, PHO, PHO",2009-2024,21.14256825075834,0.5372857804539138,0.3,0.5444568156513441,0.7430039977155911,4.709807886754297,0.8281092012133469,0.2204246713852376,1.0546006066734075,1.0738119312436805,1.8756319514661275,8.41051567239636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
85,0.0,987.0,137,354,14.0,74.0,123,280,53,71,27.0,51.0,78.0,165,31.0,2.0,66.0,83,341,3846,roko ukić,PG,NBA,25.0,2,"MIL, TOR",2009-2010,11.611764705882353,0.3870056497175141,0.1891891891891892,0.4392857142857143,0.7464788732394366,0.9176470588235294,1.9411764705882353,0.3647058823529411,0.0235294117647058,0.7764705882352941,0.976470588235294,4.011764705882353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
710,599.0,17071.0,2702,5788,6.0,24.0,2696,5764,1422,1877,1581.0,2744.0,4325.0,906,249.0,1192.0,1070.0,2167,6832,3847,roy hibbert,C,NBA,30.0,9,"TOT, CHO, DEN, LAL, IND, IND, IND, IND, IND, IND, IND",2009-2017,24.043661971830986,0.4668279198341396,0.25,0.4677307425399028,0.7575919019712307,6.091549295774648,1.276056338028169,0.3507042253521126,1.6788732394366197,1.5070422535211268,3.052112676056338,9.622535211267603,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
249,10.0,5965.0,740,1853,413.0,1147.0,327,706,361,430,128.0,480.0,608.0,554,249.0,40.0,286.0,369,2254,3848,rudy fernández,SG,NBA,26.0,4,"DEN, POR, POR, POR",2009-2012,23.955823293172692,0.3993524015110631,0.3600697471665213,0.4631728045325779,0.8395348837209302,2.4417670682730925,2.2248995983935744,1.0,0.1606425702811245,1.1485943775100402,1.4819277108433735,9.052208835341366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1213,1062.0,40734.0,9394,21436,1350.0,4423.0,8044,17013,5998,7776,1939.0,6711.0,8650.0,9929,1900.0,399.0,4796.0,3094,26136,3849,russell westbrook,PG,NBA,35.0,16,"LAC, TOT, LAL, LAC, LAL, WAS, HOU, OKC, OKC, OKC, OKC, OKC, OKC, OKC, OKC, OKC, OKC, OKC",2009-2024,33.58120362737016,0.4382347452883,0.3052226995252091,0.4728149062481632,0.7713477366255144,7.131079967023908,8.185490519373454,1.5663643858202805,0.3289365210222588,3.953833470733718,2.5507007419620775,21.54657873042045,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,no
674,297.0,17091.0,2776,6602,1334.0,3531.0,1442,3071,1178,1382,1265.0,2202.0,3467.0,605,336.0,218.0,620.0,1288,8064,3850,ryan anderson,C,NBA,31.0,12,"HOU, TOT, PHO, MIA, HOU, HOU, NOP, NOP, NOP, NOH, ORL, ORL, ORL, NJN",2009-2020,25.357566765578635,0.4204786428355044,0.3777966581704899,0.4695538912406382,0.8523878437047757,5.143916913946588,0.8976261127596439,0.4985163204747774,0.3234421364985163,0.9198813056379822,1.910979228486647,11.964391691394658,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,no
