W,L,G,GS,GF,CG,SHO,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,ROY,AS,GG,CY,name,Age,index,Tm,Awards,Lg,Year,W-L%,ERA,FIP,WHIP,H9,HR9,BB9,SO9,hof
5.0,2.0,96.0,0.0,17.0,0.0,0.0,104.6,96.0,64.0,54.0,8.0,42.0,3.0,72.0,7.0,0.0,3.0,0,0,0,0,Pedro Beato,30,6811,"NYM, TOT, NYM, BOS, BOS, ATL, PHI","nan, nan, nan, nan, nan, nan, nan","NL, MLB, NL, AL, AL, NL, NL",2011-2017,0.79175,4.247142857142857,3.447142857142857,1.1701428571428572,7.228571428571429,0.6428571428571429,3.3000000000000003,8.142857142857142,no
95.0,64.0,1093.0,4.0,401.0,0.0,0.0,1434.0,1514.0,667.0,614.0,115.0,431.0,122.0,732.0,47.0,8.0,27.0,0,0,0,0,Pedro Borbon,35,10150,"CAL, CIN, CIN, CIN, CIN, CIN, CIN, CIN, CIN, CIN, TOT, CIN, SFG, STL, ATL, ATL, ATL, ATL, LAD, TOR, TOR, TOT, TOR, HOU, STL","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, AL, AL, MLB, AL, NL, NL",1969-2003,0.525304347826087,5.636800000000001,4.4868,1.5962,10.515999999999998,1.032,3.852,5.472,no
3.0,0.0,8.0,2.0,5.0,2.0,0.0,36.2,27.0,11.0,11.0,1.0,12.0,0.0,15.0,0.0,0.0,0.0,0,0,0,0,Pedro Dibut,32,25272,"CIN, CIN","nan, nan","NL, NL",1924-1925,1.0,inf,3.26,0.982,5.9,0.2,2.9,3.7,no
22.0,21.0,484.0,0.0,80.0,0.0,0.0,381.8,363.0,157.0,142.0,30.0,165.0,28.0,350.0,22.0,3.0,12.0,0,0,0,0,Pedro Feliciano,36,30682,"NYM, NYM, NYM, NYM, NYM, NYM, NYM, NYM, NYM","nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL",2002-2013,0.4485714285714285,3.975555555555556,3.788888888888889,1.4249999999999998,8.955555555555556,0.6777777777777778,3.8777777777777778,7.777777777777778,no
2.0,1.0,34.0,0.0,8.0,0.0,0.0,33.2,32.0,20.0,16.0,5.0,21.0,1.0,20.0,2.0,0.0,2.0,0,0,0,0,Pedro Figueroa,28,31207,"OAK, OAK, TEX","nan, nan, nan","AL, AL, AL",2012-2014,0.667,6.44,7.79,1.9583333333333333,11.533333333333331,2.6,6.066666666666666,5.933333333333334,no
3.0,5.0,16.0,14.0,1.0,0.0,0.0,65.4,98.0,54.0,54.0,13.0,26.0,1.0,33.0,1.0,1.0,1.0,0,0,0,0,Pedro Hernandez,25,44268,"CHW, MIN, COL","nan, nan, nan","AL, AL, NL",2012-2014,0.1666666666666666,9.863333333333332,7.383333333333333,2.16,16.400000000000002,2.8000000000000003,3.0666666666666664,4.1000000000000005,no
0.0,0.0,16.0,0.0,5.0,0.0,0.0,22.4,25.0,21.0,16.0,6.0,9.0,0.0,16.0,2.0,0.0,1.0,0,0,0,0,Pedro Liriano,24,57961,"MIL, PHI","nan, nan","NL, NL",2004-2005,,7.295,7.154999999999999,1.618,10.15,2.6,4.35,6.35,no
226.0,104.0,607.0,410.0,54.0,46.0,17.0,2974.4,2359.0,1093.0,989.0,255.0,861.0,49.0,3277.0,146.0,8.0,64.0,0,8,0,3,Pedro Martinez,37,63042,"LAD, LAD, MON, MON, MON, MON, BOS, BOS, BOS, BOS, BOS, BOS, BOS, NYM, NYM, NYM, NYM, PHI, SDP, SDP, HOU, TOT, NYM, CIN, CIN","nan, RoY-9, nan, nan, AS, AS,CYA-1,MVP-16, AS,CYA-2,MVP-21, AS,CYA-1,MVP-2, AS,CYA-1,MVP-5, nan, AS,CYA-2,MVP-20, CYA-3,MVP-22, CYA-4, AS, AS, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, AL, AL, AL, AL, AL, AL, AL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1992-2009,0.6445714285714286,3.7952,3.7232,1.31,8.256,0.936,3.544,9.156,yes
1.0,2.0,6.0,4.0,0.0,0.0,0.0,22.0,26.0,17.0,14.0,3.0,15.0,0.0,17.0,1.0,0.0,1.0,0,0,0,0,Pedro Payano,24,76540,TEX,,AL,2019-2019,0.333,5.73,5.62,1.864,10.6,1.2,6.1,7.0,no
129.0,174.0,674.0,287.0,214.0,76.0,14.0,2578.7,2602.0,1342.0,1189.0,345.0,774.0,93.0,1468.0,77.0,8.0,34.0,0,1,0,0,Pedro Ramos,35,80373,"WSH, WSH, WSH, WSH, WSH, WSH, MIN, CLE, CLE, TOT, CLE, NYY, NYY, NYY, PHI, TOT, PIT, CIN, WSA","nan, nan, nan, nan, AS, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, NL, NL, NL, NL, AL",1955-1970,0.4427058823529411,4.580526315789474,4.204736842105263,1.3726315789473684,9.526315789473683,1.2789473684210526,2.8263157894736843,5.5,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Pedro Santana,24,89193,DET,,AL,2001-2001,,,,,,,,,no
33.0,36.0,650.0,0.0,169.0,0.0,0.0,581.5,420.0,229.0,214.0,39.0,268.0,21.0,641.0,44.0,9.0,64.0,0,0,0,0,Pedro Strop,36,88149,"TEX, TEX, TOT, TEX, BAL, BAL, TOT, BAL, CHC, CHC, CHC, CHC, CHC, CHC, CHC, CIN, CHC","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, MLB, AL, NL, NL, NL, NL, NL, NL, NL, NL, NL",2009-2021,0.4963571428571428,3.723529411764706,3.741764705882353,1.4202941176470587,6.952941176470588,0.5294117647058824,5.823529411764706,10.123529411764704,active
1.0,6.0,44.0,1.0,12.0,0.0,0.0,70.4,81.0,39.0,34.0,11.0,22.0,3.0,46.0,4.0,1.0,1.0,0,0,0,0,Pedro Villarreal,27,102475,"CIN, CIN, CIN, CIN","nan, nan, nan, nan","NL, NL, NL, NL",2012-2015,0.0833333333333333,5.1075,5.4875,1.35775,9.425,2.0250000000000004,2.825,7.0,no
0.0,0.0,15.0,0.0,3.0,0.0,0.0,11.3,14.0,10.0,10.0,6.0,6.0,0.0,12.0,0.0,0.0,0.0,0,0,0,0,Pedro Viola,28,102577,"CIN, BAL, BAL","nan, nan, nan","NL, AL, AL",2009-2011,,9.486666666666666,10.123333333333331,1.7036666666666669,10.166666666666666,5.6000000000000005,5.2,12.166666666666666,no
0.0,1.0,2.0,0.0,1.0,0.0,0.0,7.1,7.0,9.0,9.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,Pembroke Finlayson,20,31329,"BRO, BRO","nan, nan","NL, NL",1908-1909,0.0,70.07,20.73,6.7855,4.5,0.0,56.55,1.3,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Pep Deininger,30,24486,PHI,,NL,1908-1908,,,,,,,,,no
10.0,5.0,121.0,3.0,30.0,0.0,0.0,171.3,168.0,81.0,75.0,18.0,78.0,12.0,110.0,5.0,0.0,9.0,0,0,0,0,Pep Harris,25,42143,"CAL, ANA, ANA","nan, nan, nan","AL, AL, AL",1996-1998,0.7686666666666667,3.9566666666666666,4.806666666666667,1.4303333333333337,8.733333333333334,1.0,4.166666666666667,5.666666666666667,no
0.0,1.0,5.0,1.0,3.0,0.0,0.0,11.3,19.0,12.0,11.0,0.0,5.0,0.0,4.0,3.0,0.0,1.0,0,0,0,0,Pep Rambert,23,81339,"PIT, PIT","nan, nan","NL, NL",1939-1940,0.0,8.69,3.1,2.051,15.1,0.0,3.4,4.9,no
0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.1,12.0,6.0,5.0,0.0,5.0,1.0,12.0,2.0,0.0,1.0,0,0,0,0,Perci Garner,27,35232,CLE,,AL,2016-2016,,4.82,2.82,1.821,11.6,0.0,4.8,11.6,no
1.0,3.0,14.0,6.0,7.0,4.0,0.0,75.1,121.0,83.0,56.0,0.0,36.0,0.0,12.0,9.0,0.0,4.0,0,0,0,0,Percy Coleman,21,19656,"STL, CIN","nan, nan","NL, NL",1897-1898,0.1664999999999999,5.095000000000001,4.265000000000001,1.952,13.85,0.0,3.75,1.7,no
53.0,57.0,251.0,114.0,88.0,49.0,8.0,1024.6,1137.0,588.0,495.0,53.0,494.0,3.0,381.0,40.0,2.0,20.0,0,0,0,0,Percy Jones,30,50083,"CHC, CHC, CHC, CHC, CHC, CHC, CHC, BSN, PIT","nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL",1920-1930,0.4235,5.335555555555556,4.767777777777777,1.7312222222222222,11.17777777777778,0.6333333333333333,4.433333333333334,2.855555555555556,no
385.0,218.0,726.0,623.0,88.0,451.0,92.0,5387.3,5059.0,1935.0,1544.0,173.0,982.0,8.0,2245.0,72.0,1.0,38.0,0,0,0,0,Pete Alexander,43,81,"PHI, PHI, PHI, PHI, PHI, PHI, PHI, CHC, CHC, CHC, CHC, CHC, CHC, CHC, CHC, TOT, CHC, STL, STL, STL, STL, PHI","MVP-3, MVP-22, nan, MVP-10, nan, nan, nan, nan, nan, nan, nan, nan, nan, MVP-22, nan, MVP-19, nan, nan, MVP-20, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1911-1930,0.5984090909090909,2.975909090909091,3.059090909090909,1.1691818181818183,8.945454545454545,0.3863636363636363,1.5954545454545457,3.436363636363636,no
59.0,70.0,382.0,78.0,210.0,35.0,6.0,1242.3,1293.0,737.0,598.0,81.0,547.0,27.0,463.0,28.0,1.0,33.0,0,0,0,0,Pete Appleton,41,2635,"CIN, CIN, CLE, CLE, TOT, CLE, BOS, NYY, WSH, WSH, WSH, WSH, CHW, CHW, TOT, CHW, SLB, TOT, SLB, WSH","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL",1927-1945,0.4910624999999999,5.1,4.672,1.69165,9.65,0.5349999999999999,5.575,3.215,no
41.0,71.0,206.0,134.0,19.0,26.0,6.0,960.9,942.0,552.0,488.0,86.0,478.0,25.0,536.0,52.0,5.0,50.0,0,0,0,0,Pete Broberg,28,11993,"WSA, TEX, TEX, TEX, MIL, MIL, CHC, OAK","nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, NL, AL",1971-1978,0.2985,4.9887500000000005,4.6425,1.490375,8.8375,1.0375,4.55,4.8875,no
19.0,38.0,240.0,65.0,67.0,14.0,3.0,638.5,702.0,390.0,353.0,85.0,256.0,9.0,332.0,14.0,8.0,13.0,0,0,0,0,Pete Burnside,32,13723,"NYG, NYG, SFG, DET, DET, WSA, WSA, TOT, BAL, WSA","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, AL, AL, AL, AL, AL, AL, AL",1955-1963,0.2856666666666666,5.251,4.565,1.6343,10.919999999999998,1.19,3.8,4.5600000000000005,no
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Pete Castiglione,33,17046,STL,,NL,1954-1954,,,,,,,,,no
7.0,7.0,77.0,9.0,40.0,2.0,0.0,159.4,154.0,82.0,73.0,7.0,70.0,4.0,50.0,3.0,0.0,4.0,0,0,0,0,Pete Center,34,17472,"CLE, CLE, CLE, CLE","nan, nan, nan, nan","AL, AL, AL, AL",1942-1946,0.3333333333333333,6.98,4.7175,1.8665,10.875,0.35,5.925000000000001,1.9,no
0.0,2.0,25.0,5.0,14.0,0.0,0.0,65.0,67.0,39.0,38.0,12.0,24.0,1.0,37.0,1.0,0.0,0.0,0,0,0,0,Pete Charton,21,17836,BOS,,AL,1964-1964,0.0,5.26,5.02,1.4,9.3,1.7,3.3,5.1,no
5.0,8.0,86.0,1.0,36.0,0.0,0.0,160.3,133.0,70.0,55.0,16.0,65.0,7.0,139.0,3.0,0.0,8.0,0,0,0,0,Pete Cimino,25,18502,"MIN, MIN, CAL, CAL","nan, nan, nan, nan","AL, AL, AL, AL",1965-1968,0.393,2.1875,3.1725,1.008,5.95,0.45,3.125,4.675,no
72.0,81.0,160.0,154.0,6.0,147.0,5.0,1311.0,1387.0,934.0,564.0,39.0,336.0,0.0,544.0,18.0,0.0,94.0,0,0,0,0,Pete Conway,22,20247,"BUF, TOT, KCN, DTN, DTN, DTN, PIT","nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL",1885-1889,0.4771428571428571,4.114285714285715,3.7085714285714286,1.4275714285714287,9.842857142857143,0.2714285714285714,3.0142857142857147,3.271428571428572,no
0.0,3.0,6.0,4.0,0.0,0.0,0.0,17.299999999999997,28.0,26.0,23.0,2.0,13.0,3.0,3.0,0.0,0.0,1.0,0,0,0,0,Pete Craig,25,21426,"WSA, WSA, WSA","nan, nan, nan","AL, AL, AL",1964-1966,0.0,20.42,8.493333333333334,3.5046666666666666,21.166666666666668,2.0,10.366666666666667,1.9333333333333331,no
2.0,4.0,12.0,5.0,3.0,2.0,0.0,50.0,67.0,35.0,32.0,4.0,20.0,1.0,16.0,4.0,1.0,3.0,0,0,0,0,Pete Daglia,26,23111,CHW,,AL,1932-1932,0.3329999999999999,5.76,4.63,1.74,12.1,0.7,3.6,2.9,no
2.0,8.0,14.0,10.0,3.0,6.0,0.0,82.2,102.0,70.0,44.0,1.0,26.0,0.0,21.0,6.0,0.0,0.0,0,0,0,0,Pete Daniels,34,23277,"PIT, STL","nan, nan","NL, NL",1890-1898,0.2379999999999999,5.345000000000001,3.82,1.6235,11.55,0.15,3.1,2.35,no
142.0,128.0,376.0,284.0,65.0,144.0,16.0,2245.8,2650.0,1184.0,1004.0,75.0,462.0,10.0,609.0,49.0,4.0,10.0,0,0,0,0,Pete Donohue,31,26062,"CIN, CIN, CIN, CIN, CIN, CIN, CIN, CIN, CIN, TOT, CIN, NYG, TOT, NYG, CLE, BOS","nan, nan, nan, nan, MVP-15, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, MLB, NL, AL, AL",1921-1932,0.3981333333333333,5.06625,4.063125,1.596375,11.6,0.54375,2.775,2.6875,no
51.0,89.0,161.0,137.0,19.0,124.0,4.0,1220.6,1332.0,790.0,532.0,17.0,459.0,0.0,424.0,83.0,5.0,27.0,0,0,0,0,Pete Dowling,24,26345,"LOU, LOU, LOU, TOT, MLA, CLE","nan, nan, nan, nan, nan, nan","NL, NL, NL, AL, AL, AL",1897-1901,0.3445,4.453333333333333,3.805,1.5510000000000002,10.766666666666666,0.1166666666666666,3.2,2.983333333333333,no
0.0,0.0,5.0,0.0,5.0,0.0,0.0,8.0,8.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,Pete Fahrer,24,30128,CIN,,NL,1914-1914,,1.13,3.44,1.5,9.0,0.0,4.5,2.3,no
12.0,12.0,97.0,2.0,20.0,0.0,0.0,93.6,96.0,63.0,50.0,13.0,48.0,1.0,126.0,2.0,0.0,13.0,0,0,0,0,Pete Fairbanks,27,30139,"TOT, TEX, TBR, TBR, TBR","nan, nan, nan, nan, nan","AL, AL, AL, AL, AL",2019-2021,0.4268,5.488,4.416,1.5626,9.42,1.6,4.66,12.18,active
70.0,90.0,325.0,217.0,35.0,25.0,7.0,1434.4,1385.0,717.0,649.0,152.0,671.0,45.0,865.0,16.0,10.0,70.0,0,0,0,0,Pete Falcone,30,30166,"SFG, STL, STL, STL, NYM, NYM, NYM, NYM, ATL, ATL","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1975-1984,0.4396,4.143,4.384,1.46,8.84,0.98,4.29,5.23,no
15.0,19.0,155.0,35.0,47.0,1.0,0.0,407.8,425.0,211.0,194.0,56.0,157.0,13.0,195.0,9.0,7.0,6.0,0,0,0,0,Pete Filson,31,31295,"MIN, MIN, MIN, MIN, TOT, MIN, CHW, NYY, KCR","nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL",1982-1990,0.348625,5.217777777777778,5.371111111111111,1.6664444444444446,11.333333333333334,1.5555555555555556,3.644444444444444,4.433333333333334,no
2.0,3.0,27.0,4.0,10.0,0.0,0.0,66.1,61.0,40.0,33.0,7.0,33.0,3.0,17.0,2.0,0.0,6.0,0,0,0,0,Pete Gebrian,23,35563,CHW,,AL,1947-1947,0.4,4.48,5.09,1.4169999999999998,8.3,0.9,4.5,2.3,no
2.0,6.0,23.0,8.0,6.0,1.0,0.0,60.1,72.0,43.0,43.0,10.0,25.0,2.0,19.0,1.0,0.0,2.0,0,0,0,0,Pete Hamm,23,41140,"MIN, MIN","nan, nan","AL, AL",1970-1971,0.1664999999999999,6.13,5.52,1.564,10.35,1.5499999999999998,3.8,2.5,no
112.0,105.0,331.0,326.0,1.0,24.0,11.0,1994.7,1870.0,959.0,877.0,229.0,739.0,39.0,1390.0,50.0,12.0,52.0,0,1,0,0,Pete Harnisch,34,39612,"BAL, BAL, BAL, HOU, HOU, HOU, HOU, NYM, NYM, TOT, NYM, MIL, CIN, CIN, CIN, CIN","nan, nan, nan, AS, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, NL, NL, NL, NL, NL, NL, MLB, NL, AL, NL, NL, NL, NL",1988-2001,0.4183125,4.708125,4.70375,1.448875,9.06875,1.13125,3.975,5.96875,no
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Pete Hernandez,20,44269,TOR,,AL,1979-1979,,,,,,,,,no
17.0,23.0,205.0,1.0,139.0,0.0,0.0,285.6,275.0,147.0,132.0,40.0,96.0,14.0,209.0,9.0,0.0,11.0,0,0,0,0,Pete Ladd,29,55244,"HOU, MIL, MIL, MIL, MIL, SEA","nan, nan, nan, nan, nan, nan","NL, AL, AL, AL, AL, AL",1979-1986,0.4115999999999999,3.843333333333333,4.463333333333334,1.270333333333333,8.133333333333335,1.2666666666666668,3.3000000000000003,6.066666666666666,no
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Pete Loos,23,58623,PHA,,AL,1901-1901,0.0,27.0,14.93,6.0,18.0,0.0,36.0,0.0,no
1.0,1.0,20.0,1.0,11.0,0.0,0.0,20.2,25.0,23.0,18.0,5.0,10.0,1.0,16.0,1.0,1.0,0.0,0,0,0,0,Pete Lovrich,20,58980,KCA,,AL,1963-1963,0.5,7.84,5.67,1.694,10.9,2.2,4.4,7.0,no
0.0,1.0,3.0,1.0,1.0,0.0,0.0,7.1,8.0,9.0,8.0,0.0,8.0,0.0,3.0,1.0,0.0,1.0,0,0,0,0,Pete Magrini,24,61414,BOS,,AL,1966-1966,0.0,9.82,5.42,2.182,9.8,0.0,9.8,3.7,no
2.0,5.0,12.0,7.0,4.0,5.0,0.0,71.0,74.0,52.0,34.0,4.0,44.0,0.0,32.0,5.0,0.0,11.0,0,0,0,0,Pete McBride,23,64127,"CLV, STL","nan, nan","NL, NL",1898-1899,0.1665,5.255,4.1,1.749,10.35,0.3,5.35,5.7,no
46.0,42.0,411.0,3.0,206.0,0.0,0.0,735.0,652.0,332.0,283.0,70.0,282.0,60.0,479.0,34.0,1.0,32.0,0,0,0,0,Pete Mikkelsen,32,66813,"NYY, NYY, PIT, TOT, PIT, CHC, TOT, CHC, STL, LAD, LAD, LAD, LAD","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1964-1972,0.5004444444444445,3.837692307692308,4.346153846153846,1.3366923076923076,8.492307692307692,1.2307692307692308,3.523076923076923,5.6,no
0.0,1.0,10.0,1.0,3.0,0.0,0.0,22.2,26.0,27.0,27.0,2.0,27.0,0.0,19.0,4.0,0.0,3.0,0,0,0,0,Pete Naktenis,25,70983,"PHA, CIN","nan, nan","AL, NL",1936-1939,0.0,7.395,5.515000000000001,1.616,8.05,0.5,6.5,5.5,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2,6.0,8.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,Pete Rambo,19,81342,PHI,,NL,1926-1926,,14.73,4.12,2.727,14.7,0.0,9.8,9.8,no
42.0,48.0,170.0,111.0,23.0,9.0,1.0,711.9,764.0,409.0,360.0,68.0,306.0,10.0,426.0,11.0,6.0,16.0,0,0,0,0,Pete Redfern,27,82281,"MIN, MIN, MIN, MIN, MIN, MIN, MIN","nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL",1976-1982,0.4202857142857143,4.844285714285713,4.392857142857143,1.5254285714285716,9.62857142857143,1.0285714285714285,4.085714285714286,5.171428571428572,no
91.0,90.0,500.0,151.0,179.0,28.0,5.0,1379.8,1140.0,558.0,493.0,133.0,495.0,51.0,1069.0,18.0,5.0,34.0,0,2,0,0,Pete Richert,34,83534,"LAD, LAD, LAD, WSA, WSA, TOT, WSA, BAL, BAL, BAL, BAL, BAL, LAD, LAD, TOT, STL, PHI","nan, nan, nan, AS,MVP-25, AS,MVP-26, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, AL, AL, AL, AL, AL, AL, AL, AL, AL, NL, NL, NL, NL, NL",1962-1974,0.5218125,3.117647058823529,3.397058823529412,1.2378235294117648,7.5,0.7352941176470589,3.6411764705882352,6.629411764705883,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Pete Schmidt,22,90044,SLB,,AL,1913-1913,,4.5,5.56,2.5,13.5,0.0,9.0,0.0,no
59.0,86.0,207.0,157.0,36.0,84.0,10.0,1272.6,1199.0,541.0,377.0,16.0,498.0,0.0,487.0,52.0,0.0,16.0,0,0,0,0,Pete Schneider,23,90109,"CIN, CIN, CIN, CIN, CIN, NYY","nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, AL",1914-1919,0.3266666666666666,2.8366666666666664,3.306666666666666,1.3564999999999998,8.133333333333335,0.1333333333333333,4.083333333333333,3.4,no
74.0,86.0,313.0,199.0,27.0,3.0,1.0,1270.9,1325.0,706.0,647.0,157.0,470.0,37.0,908.0,44.0,5.0,31.0,0,0,0,0,Pete Schourek,32,90186,"NYM, NYM, NYM, CIN, CIN, CIN, CIN, TOT, HOU, BOS, PIT, BOS, BOS","nan, nan, nan, nan, CYA-2,MVP-20, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, MLB, NL, AL, NL, AL, AL",1991-2001,0.4328461538461538,4.672307692307692,4.567692307692308,1.443153846153846,9.515384615384615,1.146153846153846,3.484615384615384,6.484615384615385,no
1.0,0.0,3.0,2.0,1.0,0.0,0.0,8.1,6.0,4.0,4.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0,0,0,0,Pete Sims,24,92533,SLB,,AL,1915-1915,1.0,4.32,3.61,1.44,6.5,0.0,6.5,4.3,no
7.0,11.0,62.0,16.0,31.0,5.0,0.0,204.0,257.0,136.0,122.0,23.0,116.0,13.0,58.0,2.0,1.0,4.0,0,0,0,0,Pete Sivess,24,92680,"PHI, PHI, PHI","nan, nan, nan","NL, NL, NL",1936-1938,0.4206666666666667,5.706666666666667,6.1000000000000005,1.819,11.466666666666669,1.2333333333333334,4.9,2.3666666666666667,no
52.0,77.0,275.0,177.0,26.0,12.0,4.0,1130.1,1163.0,625.0,586.0,143.0,446.0,28.0,712.0,13.0,28.0,37.0,0,0,0,0,Pete Smith,32,93609,"BOS, BOS, ATL, ATL, ATL, ATL, ATL, ATL, ATL, NYM, CIN, SDP, TOT, SDP, BAL","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, MLB, NL, AL",1962-1998,0.4006428571428571,5.752,5.34,1.4944666666666668,9.866666666666667,1.6333333333333333,3.5866666666666664,5.253333333333333,no
4.0,1.0,31.0,3.0,18.0,2.0,0.0,116.3,130.0,66.0,50.0,2.0,40.0,0.0,45.0,3.0,0.0,1.0,0,0,0,0,Pete Standridge,23,95005,"STL, CHC","nan, nan","NL, NL",1911-1915,0.8,6.625,3.805,2.1945,14.45,0.1,5.3,4.6,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,Pete Taylor,24,98306,SLB,,AL,1952-1952,,13.5,6.89,3.5,18.0,0.0,13.5,0.0,no
93.0,69.0,286.0,186.0,67.0,38.0,8.0,1452.3,1454.0,665.0,592.0,107.0,545.0,29.0,882.0,35.0,10.0,46.0,0,0,0,1,Pete Vuckovich,33,102832,"CHW, CHW, TOR, STL, STL, STL, MIL, MIL, MIL, MIL, MIL","nan, nan, nan, nan, nan, nan, CYA-4, CYA-1,MVP-18, nan, nan, nan","AL, AL, AL, NL, NL, NL, AL, AL, AL, AL, AL",1975-1986,0.4584545454545454,4.643636363636364,3.738181818181818,1.503090909090909,9.60909090909091,0.5545454545454546,3.9181818181818175,5.254545454545454,no
30.0,19.0,182.0,51.0,39.0,0.0,0.0,477.1,507.0,254.0,237.0,66.0,184.0,14.0,271.0,10.0,3.0,8.0,0,0,0,0,Pete Walker,37,104250,"NYM, SDP, COL, NYM, TOT, NYM, TOR, TOR, TOR, TOR","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, MLB, NL, AL, AL, AL, AL",1995-2006,0.639,5.615,5.658,1.9355,10.55,1.02,6.859999999999999,5.3,no
9.0,8.0,20.0,19.0,1.0,11.0,2.0,132.2,109.0,71.0,48.0,2.0,76.0,0.0,72.0,5.0,0.0,3.0,0,0,0,0,Pete Wilson,24,107935,"NYY, NYY","nan, nan","AL, AL",1908-1909,0.5225,3.315,3.17,1.4365,7.050000000000001,0.1,5.85,5.35,no
1.0,1.0,18.0,1.0,11.0,0.0,0.0,32.3,27.0,14.0,11.0,3.0,15.0,1.0,22.0,2.0,0.0,0.0,0,0,0,0,Pete Wojey,37,108438,"BRO, DET, DET","nan, nan, nan","NL, AL, AL",1954-1957,0.5,1.8333333333333333,3.033333333333333,0.9576666666666668,6.366666666666667,0.3333333333333333,2.3,3.033333333333333,no
9.0,16.0,27.0,24.0,3.0,23.0,0.0,217.2,263.0,185.0,109.0,8.0,69.0,0.0,46.0,0.0,0.0,21.0,0,0,0,0,Pete Wood,22,108632,"BUF, PHI","nan, nan","NL, NL",1885-1889,0.424,4.825,3.33,1.5735,11.95,0.2,2.2,2.75,no
